     0.000     1.000     1.000     1.000     1.000     1.000  165502     0.000    14.000    99.000    94.000     5.000     0.024     0.976     0.000     2.000
     0.000     0.000     0.000     0.000     1.000     0.000  166602     0.000    15.000    92.000   100.000     6.000     0.000     0.046     0.954     3.000
     0.000     1.000     1.000     1.000     1.000     0.000  177502     1.000    13.000         .         .         .     0.140     0.410     0.450     3.000
     1.000     0.000     1.000     0.000     1.000     0.000  178503     1.000    11.000    92.000   111.000     5.000     0.000     0.089     0.911     3.000
     1.000     1.000     1.000     0.000     0.000     0.000  184405     0.000    16.000   122.000   114.000     6.000     0.959     0.000     0.041     1.000
     0.000     0.000     1.000     0.000     1.000     0.000  188001     0.000    20.000   128.000   107.000     8.000     0.000     0.116     0.884     3.000
     0.000     0.000     1.000     1.000     0.000     0.000  189601     1.000    13.000   117.000   111.000     5.000     0.000     0.029     0.971     3.000
     1.000     1.000     1.000     0.000     1.000     1.000  191201     0.000    12.000   104.000    97.000     5.000     0.957     0.043     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     0.000  197402     1.000    16.000   116.000    97.000         .     0.963     0.003     0.034     1.000
     0.000     0.000     0.000     1.000     1.000     1.000  200301     1.000    12.000         .         .     7.000     0.000     1.000     0.000     2.000
     0.000     0.000     0.000     0.000     0.000     0.000  205403     0.000     7.000    91.000    92.000         .     0.000     0.001     0.999     3.000
     1.000     1.000     1.000     1.000     1.000     0.000  206202     1.000    13.000    90.000   116.000     7.000     0.885     0.046     0.068     1.000
     0.000     0.000     1.000     1.000     0.000     0.000  206603     0.000    12.000    87.000   103.000     5.000     0.000     0.029     0.971     3.000
     0.000     0.000     1.000     0.000     0.000     0.000  206801     0.000    16.000         .         .         .     0.000     0.004     0.996     3.000
     0.000     0.000     1.000     1.000     1.000     0.000  207002     0.000    12.000    97.000   103.000     2.000     0.000     0.490     0.510     3.000
     1.000     1.000     1.000     0.000     1.000     0.000  208301     1.000    16.000   119.000   117.000     2.000     0.963     0.003     0.034     1.000
     0.000     0.000     0.000     0.000     0.000     0.000  209802     0.000    12.000   107.000    91.000     2.000     0.000     0.001     0.999     3.000
     0.000     0.000     1.000     0.000     1.000     0.000  212802     1.000    12.000   108.000   102.000         .     0.000     0.116     0.884     3.000
     0.000     1.000     0.000     0.000     1.000     0.000  213301     0.000    14.000   103.000    98.000     7.000     0.424     0.025     0.551     3.000
     0.000     1.000     1.000     0.000     1.000     0.000  213903     0.000    20.000   135.000   121.000         .     0.377     0.069     0.554     3.000
     0.000     1.000     0.000     0.000     0.000     0.000  215402     1.000    14.000         .         .     3.000     0.386     0.001     0.614     3.000
     0.000     0.000     0.000     1.000     1.000     0.000  218101     0.000    12.000         .         .         .     0.000     0.260     0.740     3.000
     1.000     1.000     1.000     0.000     0.000     0.000  221003     1.000    12.000    94.000    94.000         .     0.959     0.000     0.041     1.000
     0.000     0.000     0.000     0.000     1.000     1.000  221502     1.000    12.000    90.000   108.000     3.000     0.000     1.000     0.000     2.000
     1.000     1.000     0.000     0.000     1.000     0.000  223402     0.000    16.000   101.000   100.000     5.000     0.969     0.001     0.030     1.000
     0.000     0.000     0.000     1.000     1.000     0.000  226003     0.000    12.000         .         .     4.000     0.000     0.260     0.740     3.000
     1.000     1.000     0.000     0.000     0.000     0.000  226503     0.000    14.000   116.000   122.000     5.000     0.963     0.000     0.037     1.000
     0.000     0.000     0.000     1.000     0.000     0.000  227001     1.000    12.000   113.000   123.000     7.000     0.000     0.011     0.989     3.000
     1.000     1.000     0.000     0.000     0.000     0.000  227202     1.000    12.000    97.000    98.000     1.000     0.963     0.000     0.037     1.000
     1.000     0.000     0.000     0.000     0.000     0.000  234703     1.000    11.000   112.000   100.000     1.000     0.000     0.001     0.999     3.000
     1.000     1.000     1.000     0.000     1.000     1.000  236202     1.000    13.000    89.000    91.000     1.000     0.957     0.043     0.000     1.000
     1.000     1.000     0.000     0.000     1.000     1.000  238801     0.000    14.000   110.000   105.000         .     0.986     0.014     0.000     1.000
     0.000     1.000     1.000     0.000     1.000     0.000  239503     1.000    12.000   116.000   102.000         .     0.377     0.069     0.554     3.000
     1.000     1.000     0.000     0.000     1.000     0.000  241202     0.000    12.000   110.000   113.000     5.000     0.969     0.001     0.030     1.000
     1.000     1.000     0.000     0.000     1.000     1.000  241601     1.000    12.000    91.000   114.000         .     0.986     0.014     0.000     1.000
     1.000     1.000     1.000     0.000     1.000     0.000  242601     1.000    13.000   122.000   107.000         .     0.963     0.003     0.034     1.000
     0.000     0.000     1.000     0.000     1.000     0.000  243501     1.000    12.000         .         .     6.000     0.000     0.116     0.884     3.000
     0.000     0.000     0.000     0.000     1.000     0.000  245401     1.000    12.000         .         .         .     0.000     0.046     0.954     3.000
     0.000     1.000     0.000     1.000     1.000     0.000  245903     1.000    12.000   110.000    97.000     4.000     0.208     0.198     0.594     3.000
     0.000     1.000     1.000     1.000     0.000     0.000  249201     0.000    12.000   113.000    95.000     4.000     0.198     0.022     0.781     3.000
     1.000     1.000     0.000     0.000     1.000     0.000  250702     0.000    12.000   110.000   113.000     7.000     0.969     0.001     0.030     1.000
     0.000     1.000     1.000     0.000     0.000     0.000  251402     0.000    17.000   114.000    97.000     2.000     0.356     0.002     0.642     3.000
     1.000     1.000     0.000     1.000     0.000     0.000  251502     1.000    16.000   114.000   115.000     4.000     0.922     0.001     0.077     1.000
     1.000     1.000     0.000     0.000     1.000     0.000  253802     1.000    12.000   102.000   114.000     8.000     0.969     0.001     0.030     1.000
     0.000     0.000     0.000     1.000     1.000     0.000  256404     0.000    12.000   103.000   108.000     5.000     0.000     0.260     0.740     3.000
     1.000     0.000     1.000     1.000     1.000     0.000  258001     0.000    12.000         .         .     3.000     0.000     0.417     0.583     3.000
     0.000     0.000     1.000     1.000     1.000     1.000  261502     1.000    12.000    81.000    95.000     5.000     0.000     1.000     0.000     2.000
     1.000     1.000     0.000     0.000     0.000     0.000  265201     1.000    12.000    78.000   100.000     6.000     0.963     0.000     0.037     1.000
     0.000     0.000     1.000     1.000     1.000     0.000  265501     1.000    10.000    69.000    69.000     7.000     0.000     0.490     0.510     3.000
     1.000     1.000     1.000     1.000     1.000     1.000  265902     0.000     8.000   100.000   102.000     5.000     0.582     0.418     0.000     1.000
     0.000     0.000     1.000     0.000     1.000     0.000  267905     1.000    11.000   110.000   113.000     1.000     0.000     0.116     0.884     3.000
     1.000     1.000     1.000     1.000     1.000     1.000  271002     1.000    12.000    99.000   103.000     7.000     0.582     0.418     0.000     1.000
     1.000     1.000     1.000     1.000     0.000     0.000  273101     1.000    16.000   114.000   109.000         .     0.912     0.002     0.086     1.000
     0.000     0.000         .     0.000     0.000     0.000  277502     0.000    12.000   100.000    99.000     5.000     0.000     0.003     0.997     3.000
     0.000     0.000     0.000     1.000     1.000     1.000  282901     1.000    12.000         .         .     5.000     0.000     1.000     0.000     2.000
     0.000     0.000         .     0.000     1.000     0.000  290801     0.000    16.000    98.000   116.000     8.000     0.000     0.085     0.915     3.000
     1.000     1.000     1.000     1.000     1.000     0.000  291802     0.000    12.000   108.000   110.000     7.000     0.885     0.046     0.068     1.000
     1.000     1.000     0.000     1.000     1.000     1.000  297802     0.000    12.000   101.000   102.000     7.000     0.812     0.188     0.000     1.000
     1.000     1.000     0.000     0.000     1.000     0.000  299302     1.000    12.000    79.000    69.000         .     0.969     0.001     0.030     1.000
     1.000     1.000     0.000     1.000     1.000     0.000  301401     1.000     8.000   118.000    88.000     6.000     0.922     0.016     0.063     1.000
     0.000     0.000     1.000     1.000     0.000     0.000  304103     1.000    13.000    97.000    84.000     4.000     0.000     0.029     0.971     3.000
     1.000     1.000     0.000     0.000     0.000     0.000  305401     1.000    12.000         .         .     4.000     0.963     0.000     0.037     1.000
     1.000     1.000     1.000     0.000     1.000     0.000  310502     1.000    11.000   126.000   108.000     8.000     0.963     0.003     0.034     1.000
     0.000     0.000     1.000     0.000     0.000     0.000  310701     1.000    15.000   116.000   100.000     8.000     0.000     0.004     0.996     3.000
     1.000     0.000     0.000     0.000     0.000     0.000  315401     1.000    16.000   126.000   116.000     7.000     0.000     0.001     0.999     3.000
     0.000     0.000     1.000     0.000     0.000     0.000  315501     0.000    13.000         .         .         .     0.000     0.004     0.996     3.000
     0.000     0.000         .     0.000     0.000     0.000  319002     0.000    12.000    98.000    98.000         .     0.000     0.003     0.997     3.000
     0.000     1.000     1.000     0.000     1.000     0.000  320401     0.000    12.000         .         .     1.000     0.377     0.069     0.554     3.000
     1.000     1.000     0.000     1.000     1.000     0.000  322101     0.000    12.000    97.000    99.000     8.000     0.922     0.016     0.063     1.000
     1.000     1.000     0.000     0.000     1.000     0.000  324201     1.000    12.000   108.000   116.000     7.000     0.969     0.001     0.030     1.000
     1.000     1.000     1.000     0.000     1.000     0.000  324801     1.000    12.000   110.000   131.000     7.000     0.963     0.003     0.034     1.000
     1.000     1.000     1.000     0.000     1.000     0.000  328602     1.000    17.000         .         .         .     0.963     0.003     0.034     1.000
     1.000     0.000     0.000     0.000     0.000     0.000  336301     1.000    12.000         .         .     7.000     0.000     0.001     0.999     3.000
     1.000     1.000     1.000     1.000     1.000     1.000  336901     0.000    16.000   116.000   114.000     5.000     0.582     0.418     0.000     1.000
     0.000     1.000     0.000     1.000     0.000     0.000  339702     1.000    12.000   112.000   108.000     6.000     0.221     0.008     0.771     3.000
     1.000     1.000     1.000     0.000     0.000     0.000  343303     0.000    16.000   111.000   105.000     8.000     0.959     0.000     0.041     1.000
     0.000     1.000     0.000     1.000     1.000     1.000  344704     0.000    11.000    69.000    75.000     2.000     0.072     0.928     0.000     2.000
     1.000     1.000     1.000     0.000     0.000     0.000  346502     0.000    12.000   105.000   116.000     5.000     0.959     0.000     0.041     1.000
     1.000     0.000     1.000     1.000     1.000     0.000  346701     1.000    12.000   122.000   103.000     7.000     0.000     0.417     0.583     3.000
     1.000     1.000     1.000     0.000     0.000     0.000  348103     0.000    14.000   115.000   108.000     5.000     0.959     0.000     0.041     1.000
     0.000     1.000     1.000     0.000     1.000     0.000  351401     1.000    12.000   116.000   121.000     5.000     0.377     0.069     0.554     3.000
     0.000     0.000     1.000     1.000     0.000     0.000  352702     1.000    12.000         .         .     7.000     0.000     0.029     0.971     3.000
     0.000     0.000     1.000     1.000     0.000     0.000  352703     0.000    12.000         .         .     7.000     0.000     0.029     0.971     3.000
     1.000     1.000     1.000     0.000     1.000     0.000  354601     0.000    15.000    88.000    97.000     1.000     0.963     0.003     0.034     1.000
     1.000     1.000     0.000     0.000     1.000     0.000  354802     1.000    12.000   110.000   102.000     5.000     0.969     0.001     0.030     1.000
     0.000     0.000     1.000     0.000     1.000     1.000  356401     1.000    12.000   112.000    95.000     6.000     0.000     1.000     0.000     2.000
     0.000     0.000     1.000     1.000     1.000     0.000  356503     0.000    12.000   104.000    99.000     7.000     0.000     0.490     0.510     3.000
     1.000     1.000     1.000     0.000     1.000     0.000  357302     1.000    12.000   125.000   105.000     9.000     0.963     0.003     0.034     1.000
     1.000     1.000     1.000     1.000     1.000     1.000  358402     0.000    12.000    92.000   115.000     5.000     0.582     0.418     0.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000  360501     1.000    12.000   113.000   113.000     8.000     0.885     0.046     0.068     1.000
     1.000     1.000     1.000     1.000     0.000     0.000  360502     0.000    12.000   120.000   121.000     7.000     0.912     0.002     0.086     1.000
     1.000     1.000     1.000     1.000     1.000     0.000  363302     0.000    12.000   110.000   112.000     1.000     0.885     0.046     0.068     1.000
     0.000     0.000     0.000     1.000     1.000     0.000  364903     0.000    12.000   112.000    97.000     2.000     0.000     0.260     0.740     3.000
     1.000     1.000     0.000     0.000     0.000     0.000  365003     1.000    12.000   121.000    99.000     6.000     0.963     0.000     0.037     1.000
     1.000     1.000     0.000     0.000     0.000     0.000  366901     0.000    16.000    97.000   111.000     8.000     0.963     0.000     0.037     1.000
     1.000     1.000     0.000     0.000     0.000     0.000  367402     1.000    16.000         .         .         .     0.963     0.000     0.037     1.000
     0.000     0.000     0.000     0.000     0.000     0.000  368101     0.000    16.000   121.000   114.000     7.000     0.000     0.001     0.999     3.000
     1.000     1.000     1.000     0.000     1.000     0.000  371802     0.000    15.000   126.000   131.000     5.000     0.963     0.003     0.034     1.000
     0.000     0.000     1.000     0.000     1.000     0.000  372804     1.000    11.000    77.000   102.000     6.000     0.000     0.116     0.884     3.000
     1.000     1.000     1.000     0.000     1.000     0.000  374101     1.000    12.000   126.000   114.000     5.000     0.963     0.003     0.034     1.000
     0.000     0.000     1.000     1.000     1.000     1.000  378402     1.000    12.000    79.000    83.000     9.000     0.000     1.000     0.000     2.000
     1.000     1.000     0.000     0.000     0.000     0.000  378702     0.000    15.000   108.000   103.000     8.000     0.963     0.000     0.037     1.000
     0.000     1.000     1.000     0.000     1.000     0.000  378703     0.000    15.000   118.000   108.000     7.000     0.377     0.069     0.554     3.000
     0.000     1.000     1.000     1.000     1.000     1.000  379802     0.000    16.000   114.000   126.000     5.000     0.024     0.976     0.000     2.000
     0.000     1.000     0.000     0.000     0.000     0.000  380601     1.000    14.000   117.000   113.000     7.000     0.386     0.001     0.614     3.000
     1.000     0.000     1.000     0.000     1.000     0.000  383903     0.000     9.000   107.000    96.000     5.000     0.000     0.089     0.911     3.000
     1.000     1.000     0.000     0.000     0.000     0.000  387703     1.000    15.000   135.000   114.000     6.000     0.963     0.000     0.037     1.000
     1.000     1.000     1.000     1.000     1.000     0.000  389901     1.000    14.000         .         .     9.000     0.885     0.046     0.068     1.000
     1.000     1.000     0.000     0.000     1.000     0.000  393105     1.000    11.000         .         .     9.000     0.969     0.001     0.030     1.000
     0.000     0.000     1.000     1.000     1.000     1.000  393602     1.000    12.000         .         .     7.000     0.000     1.000     0.000     2.000
     0.000     0.000     0.000     1.000     1.000     0.000  394804     1.000     9.000    80.000    85.000     7.000     0.000     0.260     0.740     3.000
     1.000     0.000     0.000     0.000     1.000     0.000  399102     1.000     9.000         .         .         .     0.000     0.035     0.965     3.000
     1.000     1.000     0.000     0.000     1.000     0.000  403701     1.000    14.000   102.000   113.000     5.000     0.969     0.001     0.030     1.000
     1.000     1.000     0.000     0.000     0.000     0.000  408403     0.000    17.000         .         .     4.000     0.963     0.000     0.037     1.000
     1.000     1.000     0.000     0.000     1.000     0.000  411502     1.000    10.000         .         .         .     0.969     0.001     0.030     1.000
     0.000     0.000     1.000     1.000     1.000     0.000  413203     0.000    14.000    94.000    89.000     5.000     0.000     0.490     0.510     3.000
     0.000     1.000     1.000     0.000     1.000     1.000  415301     0.000    15.000   110.000   112.000     6.000     0.285     0.715     0.000     2.000
     1.000     1.000     0.000     0.000     0.000     0.000  419502     0.000    12.000   108.000   122.000     1.000     0.963     0.000     0.037     1.000
     1.000     0.000     1.000     1.000     1.000     0.000  420602     0.000    12.000   123.000    84.000     1.000     0.000     0.417     0.583     3.000
     0.000     0.000     0.000     0.000     0.000     0.000  421204     0.000    14.000   102.000    88.000     1.000     0.000     0.001     0.999     3.000
     1.000     1.000     0.000     1.000     0.000     0.000  422001     0.000    10.000   108.000   104.000     6.000     0.922     0.001     0.077     1.000
     1.000     1.000     1.000     0.000     1.000     0.000  429002     1.000    19.000    87.000   126.000     7.000     0.963     0.003     0.034     1.000
     1.000     1.000     1.000     0.000     0.000     0.000  429402     1.000    12.000   118.000   117.000     7.000     0.959     0.000     0.041     1.000
     1.000     1.000     0.000     0.000     1.000     0.000  436601     0.000    14.000   104.000   105.000     3.000     0.969     0.001     0.030     1.000
     0.000     0.000     1.000     0.000     1.000     1.000  437102     1.000    12.000   118.000    92.000     4.000     0.000     1.000     0.000     2.000
     1.000     1.000     1.000     0.000     1.000     0.000  437803     1.000    12.000   117.000   102.000     7.000     0.963     0.003     0.034     1.000
     0.000     0.000     1.000     1.000     1.000     0.000  447302     1.000    11.000    89.000    99.000         .     0.000     0.490     0.510     3.000
     0.000     0.000     1.000     0.000     1.000     1.000  453704     1.000    11.000    81.000   105.000     7.000     0.000     1.000     0.000     2.000
     0.000     0.000     1.000     1.000     1.000     1.000  455702     0.000    11.000    65.000    65.000     2.000     0.000     1.000     0.000     2.000
     0.000     0.000     0.000     1.000     0.000     0.000  458501     1.000     9.000   101.000   116.000     6.000     0.000     0.011     0.989     3.000
     0.000     0.000     0.000     1.000     1.000     0.000  459402     0.000    12.000    84.000    98.000     7.000     0.000     0.260     0.740     3.000
     1.000     1.000     0.000     0.000     0.000     0.000  460002     0.000    12.000   108.000    89.000         .     0.963     0.000     0.037     1.000
     0.000     1.000     1.000     1.000     1.000     0.000  465001     0.000    16.000         .         .     7.000     0.140     0.410     0.450     3.000
     0.000     0.000     0.000     0.000     1.000     0.000  465101     0.000    13.000    98.000   100.000         .     0.000     0.046     0.954     3.000
     1.000     1.000     1.000     0.000     1.000     0.000  465703     0.000    12.000   102.000    98.000     1.000     0.963     0.003     0.034     1.000
     1.000     1.000     1.000     1.000     1.000     0.000  472302     1.000    16.000   119.000         .     5.000     0.885     0.046     0.068     1.000
     1.000     1.000     0.000     0.000     1.000     0.000  472602     0.000    16.000    91.000    90.000     1.000     0.969     0.001     0.030     1.000
     0.000     0.000     1.000     1.000     1.000     1.000  474103     1.000     9.000         .         .     6.000     0.000     1.000     0.000     2.000
     0.000     0.000     1.000     0.000     1.000     0.000  475301     1.000    16.000   119.000   111.000     7.000     0.000     0.116     0.884     3.000
     1.000     1.000     1.000     0.000     1.000     0.000  479601     1.000    12.000    97.000   104.000     7.000     0.963     0.003     0.034     1.000
     0.000     0.000     1.000     1.000     1.000     0.000  484902     0.000    12.000         .         .     5.000     0.000     0.490     0.510     3.000
     0.000     0.000     0.000     1.000     0.000     0.000  487101     1.000    16.000   104.000   105.000     1.000     0.000     0.011     0.989     3.000
     1.000     1.000     1.000     0.000     1.000     0.000  489302     1.000    12.000         .         .         .     0.963     0.003     0.034     1.000
     1.000     0.000     1.000     1.000     1.000     0.000  493802     1.000    13.000   108.000   113.000         .     0.000     0.417     0.583     3.000
     0.000     0.000     1.000     0.000     0.000     0.000  497304     1.000    15.000   116.000   104.000     1.000     0.000     0.004     0.996     3.000
     1.000     1.000     0.000     0.000     1.000     0.000  498401     0.000    12.000   115.000   111.000         .     0.969     0.001     0.030     1.000
     0.000     1.000     0.000     1.000     1.000     0.000  501502     1.000    12.000   116.000    96.000         .     0.208     0.198     0.594     3.000
     1.000     1.000     1.000     0.000     0.000     0.000  504102     0.000    12.000   128.000   113.000     2.000     0.959     0.000     0.041     1.000
     1.000     1.000     0.000     0.000     0.000     0.000  512701     1.000    14.000   116.000    83.000     7.000     0.963     0.000     0.037     1.000
     0.000     1.000     1.000     1.000     0.000     0.000  516201     0.000    12.000   128.000   116.000     7.000     0.198     0.022     0.781     3.000
     1.000     1.000     0.000     0.000     0.000     0.000  521401     1.000    17.000   115.000   123.000         .     0.963     0.000     0.037     1.000
